TypeID,ObjectName,HasCollision,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,ScaleX,ScaleY,ScaleZ,RotationQW,RotationQX,RotationQY,RotationQZ
9,floor_foundation_allsides (301),0,28.14,7.260002,73.5,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (300),0,24.58,7.260002,73.5,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (299),0,20.83,7.260002,73.5,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (298),0,20.83,3.300003,73.5,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (297),0,24.58,3.300003,73.5,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (296),0,28.14,3.300003,73.5,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (295),0,31.81,3.300003,73.5,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (266),0,20.83,3.300003,77.83,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (265),0,17.08,3.300003,77.83,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (289),0,17.08,3.300003,85.23,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (288),0,20.83,3.300003,85.23,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (287),0,24.58,3.300003,85.23,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (286),0,28.14,3.300003,85.23,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (285),0,31.81,3.300003,85.23,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (279),0,17.08,3.300003,81.78,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (278),0,20.83,3.300003,81.78,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (277),0,24.58,3.300003,81.78,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (276),0,28.14,3.300003,81.78,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (275),0,31.81,3.300003,81.78,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (178),0,24.58,7.260002,51.45,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (177),0,24.58,7.260002,55.42,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (176),0,24.58,7.260002,58.1,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (175),0,20.83,7.260002,51.45,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (174),0,20.83,7.260002,55.42,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (173),0,20.83,7.260002,58.28,9.334668E-06,0,0,1.89,2,2.17,1,8.146034E-08,0,0
9,floor_foundation_allsides (159),0,31.81,3.300003,55.42,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (158),0,31.81,3.300003,51.45,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (206),0,25.62,1.339996,66.02,9.334668E-06,0,0,1.07,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (205),0,23.86,1.339996,66.01,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (204),0,21.92,1.339996,66.01,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (203),0,19.93,1.339996,66.01,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (318),0,31.81,7.260002,65.9,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (317),0,28.14,7.260002,65.9,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (316),0,24.58,7.260002,65.9,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (315),0,20.83,7.260002,65.9,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (314),0,20.83,3.300003,65.9,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (313),0,24.58,3.300003,65.9,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (312),0,28.14,3.300003,65.9,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (311),0,31.81,3.300003,65.9,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (326),0,31.81,7.260002,62.38,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (325),0,28.14,7.260002,62.38,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (324),0,24.58,7.260002,62.38,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (323),0,20.83,7.260002,62.38,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (322),0,20.83,3.300003,62.38,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (321),0,24.58,3.300003,62.38,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (320),0,28.14,3.300003,62.38,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (319),0,31.81,3.300003,62.38,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (202),0,27.67,1.339996,66.11,9.334668E-06,0,0,1,1,1.914,1,8.146034E-08,0,0
9,floor_foundation_allsides (201),0,29.66,1.339996,66.1,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (200),0,31.6,1.339996,66.11,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (199),0,33.28,1.339996,66.12,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (217),0,25.62,1.339996,69.74,9.334668E-06,0,0,1.07,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (216),0,23.86,1.339996,69.73,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (215),0,21.92,1.339996,69.73,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (214),0,19.93,1.339996,69.73,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (310),0,31.81,7.260002,69.46,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (309),0,28.14,7.260002,69.46,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
17,floor_tile_large (85),0,30.29,11.29,70.14,9.334668E-06,0,0,1.8,1,2.78,1,8.146034E-08,0,0
17,floor_tile_large (86),0,22.81,11.29,70.15,9.334668E-06,0,0,2,1,2.78,1,8.146034E-08,0,0
9,floor_foundation_allsides (308),0,24.58,7.260002,69.46,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (307),0,20.83,7.260002,69.46,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (306),0,20.83,3.300003,69.46,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (305),0,24.58,3.300003,69.46,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (304),0,28.14,3.300003,69.46,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (303),0,31.81,3.300003,69.46,9.334668E-06,0,0,1.89,2,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (213),0,27.67,1.339996,69.83,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (212),0,29.66,1.339996,69.83,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (211),0,31.6,1.339996,69.83,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (228),0,25.62,1.339996,73.58,9.334668E-06,0,0,1.07,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (227),0,23.86,1.339996,73.57,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (226),0,21.92,1.339996,73.57,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (225),0,19.93,1.339996,73.57,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (224),0,27.67,1.339996,73.66,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (223),0,29.66,1.339996,73.66,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (222),0,31.6,1.339996,73.66,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (221),0,33.28,1.339996,73.67,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (242),0,17.91,1.339996,77.52,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (241),0,15.94,1.339996,77.52,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (240),0,13.01,1.339996,77.52,9.334668E-06,0,0,1.91,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (239),0,33.28,1.339996,77.62,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (238),0,31.6,1.339996,77.61,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (237),0,29.66,1.339996,77.61,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (236),0,27.67,1.339996,77.61,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (235),0,19.93,1.339996,77.52,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (234),0,21.92,1.339996,77.52,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (253),0,17.91,1.339996,81.39,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (252),0,15.94,1.339996,81.39,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (251),0,13.01,1.339996,81.39,9.334668E-06,0,0,1.91,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (250),0,33.28,1.339996,81.49,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (249),0,31.6,1.339996,81.48,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (248),0,29.66,1.339996,81.48,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (247),0,27.67,1.339996,81.48,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (264),0,17.91,1.339996,85.34,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (332),0,13.01,1.339996,89.23,9.334668E-06,0,0,1.91,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (335),0,12.95,1.339996,93.6,9.334668E-06,0,0,1.85,1,2.35,1,8.146034E-08,0,0
9,floor_foundation_allsides (334),0,15.8,1.339996,93.6,9.334668E-06,0,0,0.97,1,2.35,1,8.146034E-08,0,0
9,floor_foundation_allsides (333),0,17.71,1.339996,93.6,9.334668E-06,0,0,0.97,1,2.35,1,8.146034E-08,0,0
9,floor_foundation_allsides (331),0,15.94,1.339996,89.23,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (330),0,17.81,1.339996,89.23,9.334668E-06,0,0,0.91,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (263),0,15.94,1.339996,85.34,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (262),0,13.01,1.339996,85.34,9.334668E-06,0,0,1.91,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (261),0,33.28,1.339996,85.45,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (260),0,31.6,1.339996,85.44,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (259),0,29.66,1.339996,85.44,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (258),0,27.67,1.339996,85.44,9.334668E-06,0,0,1,1,1.91,1,8.146034E-08,0,0
9,floor_foundation_allsides (257),0,19.93,1.339996,85.34,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (256),0,21.92,1.339996,85.34,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (255),0,23.86,1.339996,85.34,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (254),0,25.62,1.339996,85.35,9.334668E-06,0,0,1.074,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (246),0,19.93,1.339996,81.39,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (245),0,21.92,1.339996,81.39,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (244),0,23.86,1.339996,81.39,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (243),0,25.62,1.339996,81.4,9.334668E-06,0,0,1.07,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (233),0,23.86,1.339996,77.52,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (232),0,25.62,1.339996,77.53,9.334668E-06,0,0,1.07,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (231),0,13.01,1.339996,73.57,9.334668E-06,0,0,1.91,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (230),0,15.94,1.339996,73.57,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (229),0,17.91,1.339996,73.57,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (210),0,33.28,1.339996,69.83,9.334668E-06,0,0,1,1,1.914,1,8.146034E-08,0,0
9,floor_foundation_allsides (220),0,13.01,1.339996,69.73,9.334668E-06,0,0,1.91,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (219),0,15.94,1.339996,69.73,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (218),0,17.91,1.339996,69.73,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (209),0,13.01,1.339996,66,9.334668E-06,0,0,1.91,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (336),0,7.12,1.339996,67.03,9.334668E-06,0,0,3.91,1,3.55,1,8.146034E-08,0,0
9,floor_foundation_allsides (337),0,-0.6300001,1.339996,67.03,9.334668E-06,0,0,3.91,1,3.55,1,8.146034E-08,0,0
9,floor_foundation_allsides (339),0,7.12,1.339996,74.62,9.334668E-06,0,0,3.91,1,3.55,1,8.146034E-08,0,0
9,floor_foundation_allsides (340),0,-0.6300001,1.339996,74.62,9.334668E-06,0,0,3.91,1,3.55,1,8.146034E-08,0,0
9,floor_foundation_allsides (342),0,-0.6300001,1.339996,82.2,9.334668E-06,0,0,3.91,1,3.55,1,8.146034E-08,0,0
9,floor_foundation_allsides (344),0,7.1263,1.339996,91.06,9.334668E-06,0,0,3.91,1,4.69,1,8.146034E-08,0,0
9,floor_foundation_allsides (343),0,-0.6300001,1.339996,91.06,9.334668E-06,0,0,3.91,1,4.69,1,8.146034E-08,0,0
9,floor_foundation_allsides (346),0,-1.8,3.32,74.62,9.334668E-06,0,0,2.84,2,3.55,1,8.146034E-08,0,0
9,floor_foundation_allsides (345),0,3.84,3.32,74.62,9.334668E-06,0,0,2.84,2,3.55,1,8.146034E-08,0,0
9,floor_foundation_allsides (350),0,3.84,3.32,82.2,9.334668E-06,0,0,2.84,2,3.55,1,8.146034E-08,0,0
9,floor_foundation_allsides (347),0,-1.8,3.32,82.2,9.334668E-06,0,0,2.84,2,3.55,1,8.146034E-08,0,0
9,floor_foundation_allsides (349),0,-1.8,3.32,91.06,9.334668E-06,0,0,2.84,2,4.69,1,8.146034E-08,0,0
9,floor_foundation_allsides (352),0,-7.63,1.309998,91.06,9.334668E-06,0,0,10.74,3,4.69,1,8.146034E-08,0,0
9,floor_foundation_allsides (354),0,-40.8,1.309998,91.06,9.334668E-06,0,0,9.99,3,4.69,1,8.146034E-08,0,0
9,floor_foundation_allsides (353),0,-24.71,1.309998,91.06,0,90,0,4.75,3,6.35,0.7071068,0,0.7071068,0
9,floor_foundation_allsides (355),0,-56.11,1.309998,90.75,0,90,0,17.06,3,15.56,0.7071068,0,0.7071068,0
9,floor_foundation_allsides (348),0,3.84,3.32,91.06,9.334668E-06,0,0,2.84,2,4.69,1,8.146034E-08,0,0
9,floor_foundation_allsides (341),0,7.12,1.339996,82.2,9.334668E-06,0,0,3.91,1,3.55,1,8.146034E-08,0,0
9,floor_foundation_allsides (338),0,-0.8600001,3.349998,67.06,9.334668E-06,0,0,3.69,2,3.53,1,8.146034E-08,0,0
9,floor_foundation_allsides (208),0,15.94,1.339996,66.01,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
9,floor_foundation_allsides (207),0,17.91,1.339996,66.01,9.334668E-06,0,0,1,1,2,1,8.146034E-08,0,0
17,floor_tile_large (33),0,22.75,3.330002,19.45,9.334668E-06,0,0,2,1,2,1,8.146034E-08,0,0
17,floor_tile_large (34),0,14.88,3.330002,27.34,9.334668E-06,0,0,2,1,2,1,8.146034E-08,0,0
17,floor_tile_large (35),0,22.75,3.330002,27.34,9.334668E-06,0,0,2,1,2,1,8.146034E-08,0,0
17,floor_tile_large (37),0,22.75,3.330002,35.27,9.334668E-06,0,0,2,1,2,1,8.146034E-08,0,0
17,floor_tile_large (39),0,14.81,3.330002,35.23,9.334668E-06,0,0,2,1,2,1,8.146034E-08,0,0
17,floor_tile_large (40),0,14.81,3.330002,43.09,9.334668E-06,0,0,2,1,2,1,8.146034E-08,0,0
17,floor_tile_large (49),0,14.81,3.330002,51.06,9.334668E-06,0,0,2,1,2,1,8.146034E-08,0,0
17,floor_tile_large (51),0,14.81,3.330002,59.15492,9.334668E-06,0,0,2,1,2.0674,1,8.146034E-08,0,0
17,floor_tile_large (52),0,14.81,3.330002,67.02,9.334668E-06,0,0,2,1,2,1,8.146034E-08,0,0
17,floor_tile_large (56),0,6.81,3.330002,67.04,9.334668E-06,0,0,2,1,1.95,1,8.146034E-08,0,0
17,floor_tile_large (57),0,-0.8899999,7.330002,67.04,9.334668E-06,0,0,2.02,1,1.95,1,8.146034E-08,0,0
17,floor_tile_large (61),0,3.96,7.330002,74.23,9.334668E-06,0,0,1.5,1,1.67,1,8.146034E-08,0,0
17,floor_tile_large (62),0,-1.97,7.330002,74.23,9.334668E-06,0,0,1.5,1,1.67,1,8.146034E-08,0,0
17,floor_tile_large (63),0,3.96,7.330002,80.3,9.334668E-06,0,0,1.5,1,1.67,1,8.146034E-08,0,0
17,floor_tile_large (67),0,3.96,7.330002,92.88,9.334668E-06,0,0,1.5,1,1.67,1,8.146034E-08,0,0
17,floor_tile_large (68),0,-1.97,7.330002,92.86,9.334668E-06,0,0,1.5,1,1.67,1,8.146034E-08,0,0
17,floor_tile_large (69),0,-8.83,7.330002,91.07,9.334668E-06,0,0,2,1,2.08,1,8.146034E-08,0,0
17,floor_tile_large (70),0,-16.76,7.330002,91.07,9.334668E-06,0,0,2,1,2.08,1,8.146034E-08,0,0
17,floor_tile_large (71),0,-25.2,7.330002,91.05,9.334668E-06,0,0,2.26,1,2.08,1,8.146034E-08,0,0
17,floor_tile_large (72),0,-34.74,7.330002,91.08,9.334668E-06,0,0,2.57,1,2.08,1,8.146034E-08,0,0
17,floor_tile_large (87),0,-45.07,7.330002,94.77,9.334668E-06,0,0,2.6,1,2.3,1,8.146034E-08,0,0
17,floor_tile_large (88),0,-45.07,7.330002,103.91,9.334668E-06,0,0,2.6,1,2.3,1,8.146034E-08,0,0
17,floor_tile_large (89),0,-45.07,7.330002,76.96,9.334668E-06,0,0,2.6,1,2.061,1,8.146034E-08,0,0
17,floor_tile_large (91),0,-55.34,7.330002,94.77,9.334668E-06,0,0,2.6,1,2.3,1,8.146034E-08,0,0
17,floor_tile_large (95),0,-64.95,7.330002,94.77,9.334668E-06,0,0,2.6,1,2.3,1,8.146034E-08,0,0
17,floor_tile_large (97),0,-64.95,7.330002,103.91,9.334668E-06,0,0,2.6,1,2.3,1,8.146034E-08,0,0
17,floor_tile_large (99),0,-64.95,7.330002,85.63,9.334668E-06,0,0,2.6,1,2.3,1,8.146034E-08,0,0
17,floor_tile_large (98),0,-64.95,7.330002,76.9671,9.334668E-06,0,0,2.6013,1,2.06149,1,8.146034E-08,0,0
17,floor_tile_large (92),0,-55.34,7.330002,103.91,9.334668E-06,0,0,2.6,1,2.3,1,8.146034E-08,0,0
17,floor_tile_large (94),0,-55.34,7.330002,85.63,9.334668E-06,0,0,2.6,1,2.3,1,8.146034E-08,0,0
17,floor_tile_large (93),0,-55.34,7.330002,76.96,9.334668E-06,0,0,2.6,1,2.06,1,8.146034E-08,0,0
17,floor_tile_large (90),0,-45.07,7.330002,85.63,9.334668E-06,0,0,2.6,1,2.3,1,8.146034E-08,0,0
17,floor_tile_large (65),0,3.96,7.330002,86.8,9.334668E-06,0,0,1.5,1,1.67,1,8.146034E-08,0,0
17,floor_tile_large (66),0,-1.97,7.330002,86.8,9.334668E-06,0,0,1.5,1,1.67,1,8.146034E-08,0,0
17,floor_tile_large (64),0,-1.97,7.330002,80.3,9.334668E-06,0,0,1.5,1,1.67,1,8.146034E-08,0,0
17,floor_tile_large (53),0,14.81,3.330002,74.79,9.334668E-06,0,0,2,1,2,1,8.146034E-08,0,0
17,floor_tile_large (58),0,6.84,3.330002,74.79,9.334668E-06,0,0,2,1,2,1,8.146034E-08,0,0
17,floor_tile_large (54),0,14.81,3.330002,83.13,9.334668E-06,0,0,2,1,2.18,1,8.146034E-08,0,0
17,floor_tile_large (59),0,6.97,3.330002,83.13,9.334668E-06,0,0,2,1,2.18,1,8.146034E-08,0,0
17,floor_tile_large (55),0,14.81,3.330002,91.82,9.334668E-06,0,0,2,1,2.18,1,8.146034E-08,0,0
17,floor_tile_large (75),0,17.99,7.290001,78.66,9.334668E-06,0,0,1.5,1,1.5,1,8.146034E-08,0,0
17,floor_tile_large (81),0,30.29,11.29,54.15,9.334668E-06,0,0,1.8,1,2.48,1,8.146034E-08,0,0
17,floor_tile_large (83),0,30.29,11.29,64.57,9.334668E-06,0,0,1.8,1,2.78,1,8.146034E-08,0,0
17,floor_tile_large (84),0,22.81,11.29,64.52,9.334668E-06,0,0,2,1,2.78,1,8.146034E-08,0,0
17,floor_tile_large (82),0,22.81,11.29,54.17,9.334668E-06,0,0,2,1,2.51,1,8.146034E-08,0,0
17,floor_tile_large (77),0,23.6,7.290001,78.66,9.334668E-06,0,0,1.5,1,1.5,1,8.146034E-08,0,0
17,floor_tile_large (79),0,30.14,7.290001,78.66,9.334668E-06,0,0,1.85,1,1.5,1,8.146034E-08,0,0
17,floor_tile_large (80),0,30.14,7.290001,84.43,9.334668E-06,0,0,1.85,1,1.5,1,8.146034E-08,0,0
17,floor_tile_large (78),0,23.6,7.290001,84.43,9.334668E-06,0,0,1.5,1,1.5,1,8.146034E-08,0,0
17,floor_tile_large (76),0,17.99,7.290001,84.43,9.334668E-06,0,0,1.5,1,1.5,1,8.146034E-08,0,0
17,floor_tile_large (60),0,7.11,3.330002,91.82,9.334668E-06,0,0,2,1,2.18,1,8.146034E-08,0,0
17,floor_tile_large (46),0,22.73,3.330002,43.09,9.334668E-06,0,0,2,1,2,1,8.146034E-08,0,0
17,floor_tile_large (48),0,22.73,3.330002,50.99,9.334668E-06,0,0,2,1,2,1,8.146034E-08,0,0
17,floor_tile_large (47),0,30.45,3.330002,43.09,9.334668E-06,0,0,2,1,2,1,8.146034E-08,0,0
17,floor_tile_large (50),0,30.45,3.330002,51.07,9.334668E-06,0,0,2,1,2,1,8.146034E-08,0,0
17,floor_tile_large (38),0,30.47,3.330002,35.27,9.334668E-06,0,0,2,1,2,1,8.146034E-08,0,0
17,floor_tile_large (36),0,30.6,3.330002,27.34,9.334668E-06,0,0,2,1,2,1,8.146034E-08,0,0
0,stairs_wall_left,0,5,3.370003,70.15,0,180,0,1,1,1.58,0,0,1,0
16,floor_tile_grate_open,0,11.01,7.245003,81.97,9.334668E-06,0,0,2.05,1,2.52,1,8.146034E-08,0,0
2,stairs_wide (1),0,26.22,7.260002,75.69,9.334668E-06,0,0,1,1,1,1,8.146034E-08,0,0
8,wall (10),0,-10.64,7.300003,95.68,9.334668E-06,0,0,3,2,1,1,8.146034E-08,0,0
8,wall (12),0,-10.64,7.300003,86.47,9.334668E-06,0,0,3,2,1,1,8.146034E-08,0,0
5,wall_cracked (10),0,-31.63,7.300003,86.47,9.334668E-06,0,0,1.81,2,1,1,8.146034E-08,0,0
8,wall (13),0,-22.03,7.300003,86.47,9.334668E-06,0,0,3,2,1,1,8.146034E-08,0,0
8,wall (11),0,-22.03,7.300003,95.68,9.334668E-06,0,0,3,2,1,1,8.146034E-08,0,0
5,wall_cracked (4),0,-37.05,7.300003,86.47,9.334668E-06,0,0,1.23,2,1,1,8.146034E-08,0,0
5,wall_cracked (5),0,-31.63,7.300003,95.68,9.334668E-06,0,0,1.81,2,1,1,8.146034E-08,0,0
5,wall_cracked (9),0,-36.86,7.300003,95.68,9.334668E-06,0,0,1.27,2,1,1,8.146034E-08,0,0
11,barrier_corner,0,-12.36,-0.5800018,-11.78,9.334668E-06,0,0,1,1,1,1,8.146034E-08,0,0
11,barrier_corner (4),0,-12.35,-0.5800018,3.389999,0,270,0,1,1,1,0.7071068,0,-0.7071068,0
11,barrier_corner (13),0,19.19,3.360001,23.73,0,180,0,1,1,1,0,0,1,0
12,barrier (23),0,34.41,3.360001,27.18,0,91.00986,0,1,1,1,-0.7008479,0,-0.7133108,0
12,barrier (22),0,30.52,3.360001,23.73,0,180,0,1.1,1,1,0,0,-1,0
11,barrier_corner (16),0,34.38,3.360001,23.73,0,270,0,1,1,1,0.7071068,0,-0.7071068,0
11,barrier_corner (15),0,26.39,3.360001,23.73,0,90,0,1,1,1,0.7071068,0,0.7071068,0
10,barrier_colum_half (7),0,34.44,3.360001,30.46,0,270,0,1,1,1,0.7071068,0,-0.7071068,0
11,barrier_corner (14),0,11.08,3.360001,23.73,0,0,0,1,1,1,1,0,0,0
12,barrier (20),0,15.14,3.360001,23.73,0,180,0,1.1,1,1,0,0,-1,0
